id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,id_stand_energy_kirim,id_stand_energy_kirim_status,id_v1,id_v1_status,id_v2,id_v2_status,id_v3,id_v3_status,id_i1,id_i1_status,id_i2,id_i2_status,id_i3,id_i3_status,id_frequency,id_frequency_status,id_power_factor,id_power_factor_status,reactive_energy_import,reactive_energy_import_status,reactive_energy_export,reactive_energy_export_status,apparent_energy_import,apparent_energy_import_status,rssi,rssi_status
604988.0,25.0,2024-01-01 00:00:00,OPMC_SDP_L6,73305300.0,226.0,228.0,232.0,10.0,10.0,2.0,49.98,0.8518999999999999,2024-01-01 00:00:10.000,2024-01-01 00:00:10.000,2024-01-01 00:00:10.000,510976.0,19114925.0,88940146.0,73305300.0,original,226.0,original,228.0,original,232.0,original,10.0,original,10.0,original,2.0,original,49.98,original,0.8518999999999999,original,510976.0,original,19114925.0,original,88940146.0,original,-84.0,original
605141.0,25.0,2024-01-01 01:00:00,OPMC_SDP_L6,73348400.0,227.0,228.0,232.0,10.0,11.0,3.0,49.96,0.8724999999999999,2024-01-01 01:00:03.000,2024-01-01 01:00:03.000,2024-01-01 01:00:03.000,510976.0,19125712.0,88991112.0,73348400.0,original,227.0,original,228.0,original,232.0,original,10.0,original,11.0,original,3.0,original,49.96,original,0.8724999999999999,original,510976.0,original,19125712.0,original,88991112.0,original,-83.0,original
605304.0,25.0,2024-01-01 02:00:00,OPMC_SDP_L6,73392000.0,228.0,229.0,232.0,10.0,10.0,3.0,49.98,0.8335999999999999,2024-01-01 02:00:08.000,2024-01-01 02:00:08.000,2024-01-01 02:00:08.000,510976.0,19136628.0,89042729.0,73392000.0,original,228.0,original,229.0,original,232.0,original,10.0,original,10.0,original,3.0,original,49.98,original,0.8335999999999999,original,510976.0,original,19136628.0,original,89042729.0,original,-113.0,original
605464.0,25.0,2024-01-01 03:00:00,OPMC_SDP_L6,73435400.0,228.0,229.0,233.0,10.0,10.0,3.0,49.97,0.8346999999999999,2024-01-01 03:00:08.000,2024-01-01 03:00:08.000,2024-01-01 03:00:08.000,510976.0,19147645.0,89094213.0,73435400.0,original,228.0,original,229.0,original,233.0,original,10.0,original,10.0,original,3.0,original,49.97,original,0.8346999999999999,original,510976.0,original,19147645.0,original,89094213.0,original,-85.0,original
605619.0,25.0,2024-01-01 04:00:00,OPMC_SDP_L6,73478100.0,226.0,227.0,231.0,10.0,9.0,2.0,50.02,0.8389,2024-01-01 04:00:04.000,2024-01-01 04:00:04.000,2024-01-01 04:00:04.000,510976.0,19158504.0,89144692.0,73478100.0,original,226.0,original,227.0,original,231.0,original,10.0,original,9.0,original,2.0,original,50.02,original,0.8389,original,510976.0,original,19158504.0,original,89144692.0,original,-81.0,original
605787.0,25.0,2024-01-01 05:00:00,OPMC_SDP_L6,73520900.0,226.0,227.0,231.0,10.0,10.0,2.0,50.03,0.8403999999999999,2024-01-01 05:00:07.000,2024-01-01 05:00:07.000,2024-01-01 05:00:07.000,510976.0,19169385.0,89195287.0,73520900.0,original,226.0,original,227.0,original,231.0,original,10.0,original,10.0,original,2.0,original,50.03,original,0.8403999999999999,original,510976.0,original,19169385.0,original,89195287.0,original,-86.0,original
605947.0,25.0,2024-01-01 06:00:00,OPMC_SDP_L6,73563500.0,226.0,226.0,230.0,10.0,10.0,2.0,50.05,0.8536999999999999,2024-01-01 06:00:10.000,2024-01-01 06:00:10.000,2024-01-01 06:00:10.000,510976.0,19180119.0,89245688.0,73563500.0,original,226.0,original,226.0,original,230.0,original,10.0,original,10.0,original,2.0,original,50.05,original,0.8536999999999999,original,510976.0,original,19180119.0,original,89245688.0,original,-119.0,original
605947.0,,2024-01-01 07:00:00,OPMC_SDP_L6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large
605947.0,,2024-01-01 08:00:00,OPMC_SDP_L6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large
605947.0,,2024-01-01 09:00:00,OPMC_SDP_L6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large
605947.0,,2024-01-01 10:00:00,OPMC_SDP_L6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large
605947.0,,2024-01-01 11:00:00,OPMC_SDP_L6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large
