id_time,id_id,id_n_id,id_meter_id,id_stand_energy_kirim,id_stand_energy_kirim_status,id_v1,id_v1_status,id_v2,id_v2_status,id_v3,id_v3_status,id_i1,id_i1_status,id_i2,id_i2_status,id_i3,id_i3_status,id_frequency,id_frequency_status,id_power_factor,id_power_factor_status,reactive_energy_import,reactive_energy_import_status,reactive_energy_export,reactive_energy_export_status,apparent_energy_import,apparent_energy_import_status,rssi,rssi_status,lokasi
2024-01-01 06:00:00,606024,44,OPMC_AHU_L5,57982700.0,original,227.0,original,230.0,original,228.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.01,original,0.1787,original,9909244.0,original,889956.0,original,60653098.0,original,-97.0,original,106
2024-01-01 07:00:00,606024,44,OPMC_AHU_L5,57982700.0,original,227.0,original,230.0,original,228.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.05,original,0.1795999999999999,original,9909244.0,original,890198.0,original,60653381.0,original,-100.0,original,106
2024-01-01 08:00:00,606024,44,OPMC_AHU_L5,57982900.0,original,227.0,original,229.0,original,227.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.02,original,0.1798,original,9909244.0,original,890759.0,original,60654037.0,original,-78.0,original,106
2024-01-01 09:00:00,606024,44,OPMC_AHU_L5,57983000.0,original,226.0,original,228.0,original,226.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.97,original,0.18,original,9909244.0,original,891155.0,original,60654502.0,original,-78.0,original,106
2024-01-01 10:00:00,606024,44,OPMC_AHU_L5,57983100.0,original,227.0,original,229.0,original,227.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.96,original,0.1818999999999999,original,9909244.0,original,891625.0,original,60655056.0,original,-78.0,original,106
2024-01-01 11:00:00,606024,44,OPMC_AHU_L5,57983200.0,original,226.0,original,228.0,original,227.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.0,original,0.1793,original,9909244.0,original,892178.0,original,60655707.0,original,-77.0,original,106
2024-01-01 12:00:00,606024,44,OPMC_AHU_L5,57983300.0,original,226.0,original,228.0,original,226.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.01,original,0.1811999999999999,original,9909244.0,original,892572.0,original,60656171.0,original,-79.0,original,106
2024-01-01 13:00:00,606024,44,OPMC_AHU_L5,57983400.0,original,226.0,original,228.0,original,226.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.99,original,0.1798999999999999,original,9909244.0,original,893045.0,original,60656727.0,original,-79.0,original,106
2024-01-01 14:00:00,606024,44,OPMC_AHU_L5,57983500.0,original,226.0,original,228.0,original,226.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.96,original,0.1805999999999999,original,9909244.0,original,893517.0,original,60657283.0,original,-79.0,original,106
2024-01-01 15:00:00,606024,44,OPMC_AHU_L5,57983600.0,original,226.0,original,228.0,original,226.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.02,original,0.1795,original,9909244.0,original,893988.0,original,60657840.0,original,-95.0,original,106
2024-01-01 16:00:00,606024,44,OPMC_AHU_L5,57983800.0,original,225.0,original,228.0,original,226.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.95,original,0.1805999999999999,original,9909244.0,original,894459.0,original,60658397.0,original,-101.0,original,106
2024-01-01 17:00:00,606024,44,OPMC_AHU_L5,57983900.0,original,226.0,original,228.0,original,226.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.02,original,0.18,original,9909244.0,original,895009.0,original,60659046.0,original,-105.0,original,106
2024-01-01 18:00:00,606024,44,OPMC_AHU_L5,57984000.0,original,225.0,original,227.0,original,225.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.0,original,0.1808,original,9909244.0,original,895400.0,original,60659509.0,original,-101.0,original,106
2024-01-01 19:00:00,606024,44,OPMC_AHU_L5,57984100.0,original,227.0,original,230.0,original,228.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.01,original,0.179,original,9909244.0,original,895956.0,original,60660160.0,original,-102.0,original,106
2024-01-01 20:00:00,606024,44,OPMC_AHU_L5,57984200.0,original,227.0,original,230.0,original,228.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.99,original,0.1803,original,9909244.0,original,896355.0,original,60660627.0,original,-78.0,original,106
2024-01-01 21:00:00,606024,44,OPMC_AHU_L5,57984300.0,original,228.0,original,230.0,original,228.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.95,original,0.179,original,9909244.0,original,896914.0,original,60661283.0,original,-79.0,original,106
2024-01-01 22:00:00,606024,44,OPMC_AHU_L5,57984400.0,original,229.0,original,231.0,original,229.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.98,original,0.1783999999999999,original,9909244.0,original,897316.0,original,60661756.0,original,-79.0,original,106
2024-01-01 23:00:00,606024,44,OPMC_AHU_L5,57984600.0,original,230.0,original,233.0,original,230.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.03,original,0.1778999999999999,original,9909244.0,original,897804.0,original,60662330.0,original,-103.0,original,106
2024-01-02 00:00:00,606024,44,OPMC_AHU_L5,57984700.0,original,228.0,original,231.0,original,229.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.03,original,0.1787,original,9909244.0,original,898286.0,original,60662896.0,original,-78.0,original,106
2024-01-02 01:00:00,606024,44,OPMC_AHU_L5,57984800.0,original,229.0,original,231.0,original,229.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.01,original,0.1778999999999999,original,9909244.0,original,898772.0,original,60663467.0,original,-81.0,original,106
2024-01-02 02:00:00,606024,44,OPMC_AHU_L5,57984900.0,original,229.0,original,232.0,original,230.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.04,original,0.1788999999999999,original,9909244.0,original,899258.0,original,60664040.0,original,-78.0,original,106
2024-01-02 03:00:00,606024,44,OPMC_AHU_L5,57985000.0,original,230.0,original,232.0,original,230.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.97,original,0.1785,original,9909244.0,original,899829.0,original,60664710.0,original,-102.0,original,106
2024-01-02 04:00:00,606024,44,OPMC_AHU_L5,57985100.0,original,230.0,original,232.0,original,230.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.01,original,0.1778999999999999,original,9909244.0,original,900238.0,original,60665189.0,original,-77.0,original,106
2024-01-02 05:00:00,606024,44,OPMC_AHU_L5,57985200.0,original,229.0,original,231.0,original,229.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.99,original,0.1791999999999999,original,9909244.0,original,900727.0,original,60665761.0,original,-77.0,original,106
2024-01-02 06:00:00,606024,44,OPMC_AHU_L5,57985400.0,original,226.0,original,229.0,original,227.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.0,original,0.1782,original,9909244.0,original,901209.0,original,60666329.0,original,-102.0,original,106
2024-01-02 07:00:00,606024,44,OPMC_AHU_L5,57985500.0,original,225.0,original,227.0,original,225.0,original,13.0,original,6.0,original,11.0,original,49.99,original,0.1780999999999999,original,9909244.0,original,901836.0,original,60667078.0,original,-77.0,original,106
2024-01-02 08:00:00,606024,44,OPMC_AHU_L5,58019800.0,original,222.0,original,227.0,original,224.0,original,15.0,original,6.0,original,11.0,original,49.98,original,0.9651,original,9916015.0,original,901872.0,original,60702913.0,original,-77.0,original,106
2024-01-02 09:00:00,606024,44,OPMC_AHU_L5,58091800.0,original,221.0,original,227.0,original,223.0,original,14.0,original,3.0,original,10.0,original,50.02,original,0.9649,original,9930874.0,original,901872.0,original,60777425.0,original,-79.0,original,106
2024-01-02 10:00:00,606024,44,OPMC_AHU_L5,58158300.0,original,220.0,original,225.0,original,221.0,original,15.0,original,6.0,original,10.0,original,49.99,original,0.9735,original,9942585.0,original,901872.0,original,60846140.0,original,-76.0,original,106
2024-01-02 11:00:00,606024,44,OPMC_AHU_L5,58231900.0,original,222.0,original,228.0,original,224.0,original,15.0,original,3.0,original,12.0,original,49.99,original,0.9679,original,9954401.0,original,901872.0,original,60921953.0,original,-78.0,original,106
2024-01-02 12:00:00,606024,44,OPMC_AHU_L5,58311500.0,original,226.0,original,229.0,original,225.0,original,9.0,original,6.0,original,12.0,original,50.01,original,0.97,original,9965350.0,original,901872.0,original,61003873.0,original,-81.0,original,106
2024-01-02 13:00:00,606024,44,OPMC_AHU_L5,58351000.0,original,224.0,original,227.0,original,224.0,original,9.0,original,6.0,original,13.0,original,50.03,original,0.97,original,9970742.0,original,901872.0,original,61044555.0,original,-79.0,original,106
2024-01-02 14:00:00,606024,44,OPMC_AHU_L5,58422900.0,original,219.0,original,226.0,original,221.0,original,15.0,original,3.0,original,13.0,original,50.02,original,0.973,original,9979544.0,original,901872.0,original,61118386.0,original,-103.0,original,106
2024-01-02 15:00:00,606024,44,OPMC_AHU_L5,58483200.0,original,222.0,original,227.0,original,223.0,original,15.0,original,6.0,original,13.0,original,50.01,original,0.973,original,9988942.0,original,901872.0,original,61180419.0,original,-102.0,original,106
2024-01-02 16:00:00,606024,44,OPMC_AHU_L5,58559900.0,original,224.0,original,230.0,original,225.0,original,15.0,original,3.0,original,13.0,original,49.94,original,0.963,original,10000834.0,original,901872.0,original,61259611.0,original,-100.0,original,106
2024-01-02 17:00:00,606024,44,OPMC_AHU_L5,58596000.0,original,228.0,original,232.0,original,227.0,original,8.0,original,3.0,original,12.0,original,50.07,original,0.9608,original,10007205.0,original,901872.0,original,61297073.0,original,-77.0,original,106
2024-01-02 18:00:00,606024,44,OPMC_AHU_L5,58632600.0,original,228.0,original,232.0,original,229.0,original,8.0,original,3.0,original,7.0,original,50.04,original,0.9406,original,10014868.0,original,902153.0,original,61335492.0,original,-76.0,original,106
2024-01-02 19:00:00,606024,44,OPMC_AHU_L5,58674200.0,original,225.0,original,228.0,original,226.0,original,8.0,original,6.0,original,7.0,original,50.06,original,0.9542,original,10025328.0,original,902153.0,original,61379420.0,original,-101.0,original,106
2024-01-02 20:00:00,606024,44,OPMC_AHU_L5,58704700.0,original,224.0,original,227.0,original,227.0,original,8.0,original,6.0,original,0.0,gap_too_large,49.97,original,0.961,original,10029571.0,original,902548.0,original,61411179.0,original,-79.0,original,106
2024-01-02 21:00:00,606024,44,OPMC_AHU_L5,58734100.0,original,226.0,original,227.0,original,226.0,original,0.0,gap_too_large,3.0,original,0.0,gap_too_large,49.98,original,0.9176,original,10033513.0,original,902946.0,original,61441745.0,original,-104.0,original,106
