id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,id_v1,id_v1_status,id_v2,id_v2_status,id_v3,id_v3_status,id_i1,id_i1_status,id_i2,id_i2_status,id_i3,id_i3_status,id_frequency,id_frequency_status,id_power_factor,id_power_factor_status,reactive_energy_import,reactive_energy_import_status,reactive_energy_export,reactive_energy_export_status,apparent_energy_import,apparent_energy_import_status,id_stand_energy_kirim,id_stand_energy_kirim_status,rssi,rssi_status
604993.0,22.0,2024-01-01 00:00:00,OPMC_LIFT,893038000.0,229.0,229.0,231.0,4.0,0.0,4.0,49.98,0.8674999999999999,2024-01-01 00:00:15.000,2024-01-01 00:00:15.000,2024-01-01 00:00:15.000,504937597.0,3274874.0,1029184270.0,229.0,original,229.0,original,231.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.98,original,0.8674999999999999,original,504937597.0,original,3274874.0,original,1029184270.0,original,893038000.0,original,-106.0,original
605185.0,22.0,2024-01-01 01:00:00,OPMC_LIFT,893056000.0,229.0,230.0,232.0,4.0,0.0,4.0,49.99,0.8686999999999999,2024-01-01 01:10:30.000,2024-01-01 01:10:30.000,2024-01-01 01:10:30.000,504943891.0,3277674.0,1029204177.0,229.0,original,230.0,original,232.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.99,original,0.8686999999999999,original,504943891.0,original,3277674.0,original,1029204177.0,original,893056000.0,original,-107.0,original
605311.0,22.0,2024-01-01 02:00:00,OPMC_LIFT,893068000.0,230.0,230.0,232.0,4.0,0.0,4.0,49.98,0.8674999999999999,2024-01-01 02:00:16.000,2024-01-01 02:00:16.000,2024-01-01 02:00:16.000,504948410.0,3279677.0,1029218446.0,230.0,original,230.0,original,232.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.98,original,0.8674999999999999,original,504948410.0,original,3279677.0,original,1029218446.0,original,893068000.0,original,-101.0,original
605523.0,22.0,2024-01-01 03:00:00,OPMC_LIFT,893088000.0,228.0,228.0,230.0,4.0,0.0,4.0,50.04,0.8668999999999999,2024-01-01 03:20:17.000,2024-01-01 03:20:17.000,2024-01-01 03:20:17.000,504955690.0,3282883.0,1029241400.0,228.0,original,228.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.04,original,0.8668999999999999,original,504955690.0,original,3282883.0,original,1029241400.0,original,893088000.0,original,-108.0,original
605658.0,22.0,2024-01-01 04:00:00,OPMC_LIFT,893100000.0,228.0,229.0,230.0,4.0,0.0,4.0,50.01,0.8683,2024-01-01 04:10:18.000,2024-01-01 04:10:18.000,2024-01-01 04:10:18.000,504960134.0,3284883.0,1029255499.0,228.0,original,229.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.01,original,0.8683,original,504960134.0,original,3284883.0,original,1029255499.0,original,893100000.0,original,-111.0,original
605812.0,22.0,2024-01-01 05:00:00,OPMC_LIFT,893115000.0,228.0,228.0,230.0,4.0,0.0,4.0,49.97,0.8685999999999999,2024-01-01 05:10:13.000,2024-01-01 05:10:13.000,2024-01-01 05:10:13.000,504965469.0,3287286.0,1029272427.0,228.0,original,228.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.97,original,0.8685999999999999,original,504965469.0,original,3287286.0,original,1029272427.0,original,893115000.0,original,-109.0,original
605950.0,22.0,2024-01-01 06:00:00,OPMC_LIFT,893127000.0,228.0,228.0,230.0,4.0,0.0,4.0,50.05,0.8718999999999999,2024-01-01 06:00:12.000,2024-01-01 06:00:12.000,2024-01-01 06:00:12.000,504969888.0,3289286.0,1029286459.0,228.0,original,228.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.05,original,0.8718999999999999,original,504969888.0,original,3289286.0,original,1029286459.0,original,893127000.0,original,-108.0,original
606117.0,22.0,2024-01-01 07:00:00,OPMC_LIFT,893142000.0,227.0,228.0,229.0,4.0,0.0,4.0,50.05,0.8700999999999999,2024-01-01 07:00:18.000,2024-01-01 07:00:18.000,2024-01-01 07:00:18.000,504975168.0,3291686.0,1029303246.0,227.0,original,228.0,original,229.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.05,original,0.8700999999999999,original,504975168.0,original,3291686.0,original,1029303246.0,original,893142000.0,original,-109.0,original
606313.0,22.0,2024-01-01 08:00:00,OPMC_LIFT,893161000.0,226.0,227.0,229.0,4.0,0.0,4.0,50.01,0.8684999999999999,2024-01-01 08:20:16.000,2024-01-01 08:20:16.000,2024-01-01 08:20:16.000,504982186.0,3294890.0,1029325557.0,226.0,original,227.0,original,229.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.01,original,0.8684999999999999,original,504982186.0,original,3294890.0,original,1029325557.0,original,893161000.0,original,-121.0,original
606415.0,22.0,2024-01-01 09:00:00,OPMC_LIFT,893171000.0,226.0,226.0,228.0,4.0,0.0,4.0,49.97,0.8690999999999999,2024-01-01 09:00:14.000,2024-01-01 09:00:14.000,2024-01-01 09:00:14.000,504985664.0,3296486.0,1029336632.0,226.0,original,226.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.97,original,0.8690999999999999,original,504985664.0,original,3296486.0,original,1029336632.0,original,893171000.0,original,-108.0,original
606650.0,22.0,2024-01-01 10:00:00,OPMC_LIFT,893192000.0,226.0,227.0,228.0,4.0,0.0,4.0,50.0,0.8695999999999999,2024-01-01 10:30:13.000,2024-01-01 10:30:13.000,2024-01-01 10:30:13.000,504993443.0,3300070.0,1029361432.0,226.0,original,227.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.0,original,0.8695999999999999,original,504993443.0,original,3300070.0,original,1029361432.0,original,893192000.0,original,-100.0,original
606734.0,22.0,2024-01-01 11:00:00,OPMC_LIFT,893199000.0,226.0,227.0,228.0,4.0,0.0,4.0,50.01,0.8688999999999999,2024-01-01 11:00:17.000,2024-01-01 11:00:17.000,2024-01-01 11:00:17.000,504996051.0,3301267.0,1029369720.0,226.0,original,227.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.01,original,0.8688999999999999,original,504996051.0,original,3301267.0,original,1029369720.0,original,893199000.0,original,-102.0,original
606889.0,22.0,2024-01-01 12:00:00,OPMC_LIFT,893214000.0,226.0,226.0,228.0,4.0,0.0,4.0,50.01,0.8714,2024-01-01 12:00:13.000,2024-01-01 12:00:13.000,2024-01-01 12:00:13.000,505001248.0,3303654.0,1029386273.0,226.0,original,226.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.01,original,0.8714,original,505001248.0,original,3303654.0,original,1029386273.0,original,893214000.0,original,-101.0,original
607064.0,22.0,2024-01-01 13:00:00,OPMC_LIFT,893231000.0,226.0,226.0,228.0,4.0,0.0,4.0,49.95,0.8689999999999999,2024-01-01 13:10:14.000,2024-01-01 13:10:14.000,2024-01-01 13:10:14.000,505007309.0,3306438.0,1029405576.0,226.0,original,226.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.95,original,0.8689999999999999,original,505007309.0,original,3306438.0,original,1029405576.0,original,893231000.0,original,-105.0,original
607217.0,22.0,2024-01-01 14:00:00,OPMC_LIFT,893245000.0,225.0,226.0,228.0,4.0,0.0,4.0,49.99,0.8670999999999999,2024-01-01 14:10:17.000,2024-01-01 14:10:17.000,2024-01-01 14:10:17.000,505012490.0,3308826.0,1029422078.0,225.0,original,226.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.99,original,0.8670999999999999,original,505012490.0,original,3308826.0,original,1029422078.0,original,893245000.0,original,-120.0,original
607384.0,22.0,2024-01-01 15:00:00,OPMC_LIFT,893259000.0,226.0,226.0,228.0,4.0,0.0,4.0,50.01,0.8683,2024-01-01 15:10:15.000,2024-01-01 15:10:15.000,2024-01-01 15:10:15.000,505017667.0,3311213.0,1029438577.0,226.0,original,226.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.01,original,0.8683,original,505017667.0,original,3311213.0,original,1029438577.0,original,893259000.0,original,-107.0,original
607511.0,22.0,2024-01-01 16:00:00,OPMC_LIFT,893271000.0,225.0,226.0,227.0,4.0,0.0,4.0,49.95,0.8690999999999999,2024-01-01 16:00:14.000,2024-01-01 16:00:14.000,2024-01-01 16:00:14.000,505021978.0,3313197.0,1029452318.0,225.0,original,226.0,original,227.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.95,original,0.8690999999999999,original,505021978.0,original,3313197.0,original,1029452318.0,original,893271000.0,original,-108.0,original
607675.0,22.0,2024-01-01 17:00:00,OPMC_LIFT,893286000.0,226.0,226.0,228.0,4.0,0.0,4.0,50.03,0.8683,2024-01-01 17:00:15.000,2024-01-01 17:00:15.000,2024-01-01 17:00:15.000,505027149.0,3315587.0,1029468811.0,226.0,original,226.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.03,original,0.8683,original,505027149.0,original,3315587.0,original,1029468811.0,original,893286000.0,original,-108.0,original
607833.0,22.0,2024-01-01 18:00:00,OPMC_LIFT,893300000.0,225.0,225.0,227.0,4.0,0.0,3.0,50.0,0.8686999999999999,2024-01-01 18:00:15.000,2024-01-01 18:00:15.000,2024-01-01 18:00:15.000,505032301.0,3317974.0,1029485262.0,225.0,original,225.0,original,227.0,original,4.0,original,0.0,gap_too_large,3.0,original,50.0,original,0.8686999999999999,original,505032301.0,original,3317974.0,original,1029485262.0,original,893300000.0,original,-123.0,original
607986.0,22.0,2024-01-01 19:00:00,OPMC_LIFT,893314000.0,227.0,228.0,229.0,4.0,0.0,4.0,49.99,0.8695999999999999,2024-01-01 19:00:10.000,2024-01-01 19:00:10.000,2024-01-01 19:00:10.000,505037542.0,3320358.0,1029501925.0,227.0,original,228.0,original,229.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.99,original,0.8695999999999999,original,505037542.0,original,3320358.0,original,1029501925.0,original,893314000.0,original,-120.0,original
608175.0,22.0,2024-01-01 20:00:00,OPMC_LIFT,893331000.0,227.0,228.0,230.0,4.0,0.0,4.0,50.02,0.8684,2024-01-01 20:10:12.000,2024-01-01 20:10:12.000,2024-01-01 20:10:12.000,505043699.0,3323146.0,1029521477.0,227.0,original,228.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.02,original,0.8684,original,505043699.0,original,3323146.0,original,1029521477.0,original,893331000.0,original,-123.0,original
608311.0,22.0,2024-01-01 21:00:00,OPMC_LIFT,893343000.0,227.0,228.0,230.0,4.0,0.0,4.0,49.98,0.8714999999999999,2024-01-01 21:00:12.000,2024-01-01 21:00:12.000,2024-01-01 21:00:12.000,505048106.0,3325142.0,1029535457.0,227.0,original,228.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.98,original,0.8714999999999999,original,505048106.0,original,3325142.0,original,1029535457.0,original,893343000.0,original,-106.0,original
608502.0,22.0,2024-01-01 22:00:00,OPMC_LIFT,893361000.0,229.0,230.0,232.0,4.0,0.0,4.0,50.03,0.8696999999999999,2024-01-01 22:10:19.000,2024-01-01 22:10:19.000,2024-01-01 22:10:19.000,505054342.0,3327939.0,1029555208.0,229.0,original,230.0,original,232.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.03,original,0.8696999999999999,original,505054342.0,original,3327939.0,original,1029555208.0,original,893361000.0,original,-121.0,original
608630.0,22.0,2024-01-01 23:00:00,OPMC_LIFT,893373000.0,230.0,230.0,233.0,4.0,0.0,4.0,50.04,0.8682,2024-01-01 23:00:19.000,2024-01-01 23:00:19.000,2024-01-01 23:00:19.000,505058867.0,3329936.0,1029569493.0,230.0,original,230.0,original,233.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.04,original,0.8682,original,505058867.0,original,3329936.0,original,1029569493.0,original,893373000.0,original,-121.0,original
608777.0,22.0,2024-01-02 00:00:00,OPMC_LIFT,893388000.0,228.0,229.0,231.0,4.0,0.0,4.0,50.03,0.8694999999999999,2024-01-02 00:00:15.000,2024-01-02 00:00:15.000,2024-01-02 00:00:15.000,505064195.0,3332333.0,1029586392.0,228.0,original,229.0,original,231.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.03,original,0.8694999999999999,original,505064195.0,original,3332333.0,original,1029586392.0,original,893388000.0,original,-102.0,original
608918.0,22.0,2024-01-02 01:00:00,OPMC_LIFT,893402000.0,229.0,229.0,231.0,4.0,0.0,4.0,50.0,0.8683,2024-01-02 01:00:15.000,2024-01-02 01:00:15.000,2024-01-02 01:00:15.000,505069568.0,3334730.0,1029603397.0,229.0,original,229.0,original,231.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.0,original,0.8683,original,505069568.0,original,3334730.0,original,1029603397.0,original,893402000.0,original,-118.0,original
609166.0,22.0,2024-01-02 02:00:00,OPMC_LIFT,893427000.0,229.0,230.0,232.0,4.0,0.0,4.0,50.01,0.8657999999999999,2024-01-02 02:40:12.000,2024-01-02 02:40:12.000,2024-01-02 02:40:12.000,505078570.0,3338730.0,1029631870.0,229.0,original,230.0,original,232.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.01,original,0.8657999999999999,original,505078570.0,original,3338730.0,original,1029631870.0,original,893427000.0,original,-108.0,original
609242.0,22.0,2024-01-02 03:00:00,OPMC_LIFT,893435000.0,230.0,230.0,232.0,4.0,0.0,4.0,49.97,0.8657999999999999,2024-01-02 03:10:17.000,2024-01-02 03:10:17.000,2024-01-02 03:10:17.000,505081290.0,3339930.0,1029640449.0,230.0,original,230.0,original,232.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.97,original,0.8657999999999999,original,505081290.0,original,3339930.0,original,1029640449.0,original,893435000.0,original,-103.0,original
609409.0,22.0,2024-01-02 04:00:00,OPMC_LIFT,893452000.0,229.0,230.0,232.0,4.0,0.0,4.0,49.98,0.8709999999999999,2024-01-02 04:20:13.000,2024-01-02 04:20:13.000,2024-01-02 04:20:13.000,505087642.0,3342730.0,1029660481.0,229.0,original,230.0,original,232.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.98,original,0.8709999999999999,original,505087642.0,original,3342730.0,original,1029660481.0,original,893452000.0,original,-121.0,original
609505.0,22.0,2024-01-02 05:00:00,OPMC_LIFT,893462000.0,229.0,229.0,231.0,4.0,0.0,4.0,49.99,0.8662,2024-01-02 05:00:18.000,2024-01-02 05:00:18.000,2024-01-02 05:00:18.000,505091251.0,3344330.0,1029671889.0,229.0,original,229.0,original,231.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.99,original,0.8662,original,505091251.0,original,3344330.0,original,1029671889.0,original,893462000.0,original,-101.0,original
609639.0,22.0,2024-01-02 06:00:00,OPMC_LIFT,893477000.0,226.0,227.0,228.0,4.0,0.0,4.0,50.0,0.8704,2024-01-02 06:00:15.000,2024-01-02 06:00:15.000,2024-01-02 06:00:15.000,505096570.0,3346730.0,1029688744.0,226.0,original,227.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.0,original,0.8704,original,505096570.0,original,3346730.0,original,1029688744.0,original,893477000.0,original,-123.0,original
609817.0,22.0,2024-01-02 07:00:00,OPMC_LIFT,893493000.0,226.0,226.0,228.0,4.0,0.0,4.0,50.02,0.8743,2024-01-02 07:10:13.000,2024-01-02 07:10:13.000,2024-01-02 07:10:13.000,505102582.0,3349520.0,1029707934.0,226.0,original,226.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.02,original,0.8743,original,505102582.0,original,3349520.0,original,1029707934.0,original,893493000.0,original,-120.0,original
609945.0,22.0,2024-01-02 08:00:00,OPMC_LIFT,893505000.0,224.0,225.0,226.0,4.0,271.0,4.0,49.98,0.8730999999999999,2024-01-02 08:00:13.000,2024-01-02 08:00:13.000,2024-01-02 08:00:13.000,505106874.0,3351504.0,1029721614.0,224.0,original,225.0,original,226.0,original,4.0,original,271.0,original,4.0,original,49.98,original,0.8730999999999999,original,505106874.0,original,3351504.0,original,1029721614.0,original,893505000.0,original,-107.0,original
610088.0,22.0,2024-01-02 09:00:00,OPMC_LIFT,894374000.0,220.0,222.0,224.0,363.0,383.0,381.0,50.02,0.8682,2024-01-02 09:00:12.000,2024-01-02 09:00:12.000,2024-01-02 09:00:12.000,505614989.0,3352714.0,1030731253.0,220.0,original,222.0,original,224.0,original,363.0,original,383.0,original,381.0,original,50.02,original,0.8682,original,505614989.0,original,3352714.0,original,1030731253.0,original,894374000.0,original,-121.0,original
610245.0,22.0,2024-01-02 10:00:00,OPMC_LIFT,895922000.0,219.0,221.0,222.0,296.0,315.0,313.0,49.98,0.8472999999999999,2024-01-02 10:00:16.000,2024-01-02 10:00:16.000,2024-01-02 10:00:16.000,506540282.0,3352714.0,1032535461.0,219.0,original,221.0,original,222.0,original,296.0,original,315.0,original,313.0,original,49.98,original,0.8472999999999999,original,506540282.0,original,3352714.0,original,1032535461.0,original,895922000.0,original,-120.0,original
610400.0,22.0,2024-01-02 11:00:00,OPMC_LIFT,897455000.0,222.0,224.0,226.0,203.0,209.0,211.0,49.99,0.8722,2024-01-02 11:00:15.000,2024-01-02 11:00:15.000,2024-01-02 11:00:15.000,507471114.0,3352714.0,1034330757.0,222.0,original,224.0,original,226.0,original,203.0,original,209.0,original,211.0,original,49.99,original,0.8722,original,507471114.0,original,3352714.0,original,1034330757.0,original,897455000.0,original,-108.0,original
610639.0,22.0,2024-01-02 12:00:00,OPMC_LIFT,899787000.0,224.0,226.0,228.0,206.0,213.0,216.0,49.92,0.8694,2024-01-02 12:30:20.000,2024-01-02 12:30:20.000,2024-01-02 12:30:20.000,508883011.0,3352714.0,1037059877.0,224.0,original,226.0,original,228.0,original,206.0,original,213.0,original,216.0,original,49.92,original,0.8694,original,508883011.0,original,3352714.0,original,1037059877.0,original,899787000.0,original,-100.0,original
610709.0,22.0,2024-01-02 13:00:00,OPMC_LIFT,900574000.0,223.0,225.0,226.0,202.0,211.0,212.0,50.04,0.8613,2024-01-02 13:00:14.000,2024-01-02 13:00:14.000,2024-01-02 13:00:14.000,509366694.0,3352714.0,1037985134.0,223.0,original,225.0,original,226.0,original,202.0,original,211.0,original,212.0,original,50.04,original,0.8613,original,509366694.0,original,3352714.0,original,1037985134.0,original,900574000.0,original,-108.0,original
610883.0,22.0,2024-01-02 14:00:00,OPMC_LIFT,902376000.0,218.0,220.0,222.0,380.0,399.0,396.0,50.01,0.8737999999999999,2024-01-02 14:10:14.000,2024-01-02 14:10:14.000,2024-01-02 14:10:14.000,510437933.0,3352714.0,1040084030.0,218.0,original,220.0,original,222.0,original,380.0,original,399.0,original,396.0,original,50.01,original,0.8737999999999999,original,510437933.0,original,3352714.0,original,1040084030.0,original,902376000.0,original,-121.0,original
611022.0,22.0,2024-01-02 15:00:00,OPMC_LIFT,903664000.0,222.0,224.0,225.0,204.0,210.0,212.0,50.01,0.8726999999999999,2024-01-02 15:00:12.000,2024-01-02 15:00:12.000,2024-01-02 15:00:12.000,511209008.0,3352714.0,1041586411.0,222.0,original,224.0,original,225.0,original,204.0,original,210.0,original,212.0,original,50.01,original,0.8726999999999999,original,511209008.0,original,3352714.0,original,1041586411.0,original,903664000.0,original,-103.0,original
611201.0,22.0,2024-01-02 16:00:00,OPMC_LIFT,905086000.0,226.0,227.0,229.0,104.0,0.0,108.0,49.94,1.0,2024-01-02 16:10:16.000,2024-01-02 16:10:16.000,2024-01-02 16:10:16.000,512073965.0,3352714.0,1043251912.0,226.0,original,227.0,original,229.0,original,104.0,interpolated,0.0,gap_too_large,108.0,interpolated,49.94,original,1.0,original,512073965.0,original,3352714.0,original,1043251912.0,original,905086000.0,original,-107.0,original
611332.0,22.0,2024-01-02 17:00:00,OPMC_LIFT,905093000.0,229.0,230.0,231.0,4.0,0.0,4.0,50.06,0.8677999999999999,2024-01-02 17:00:18.000,2024-01-02 17:00:18.000,2024-01-02 17:00:18.000,512076627.0,3353795.0,1043259915.0,229.0,original,230.0,original,231.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.06,original,0.8677999999999999,original,512076627.0,original,3353795.0,original,1043259915.0,original,905093000.0,original,-106.0,original
611518.0,22.0,2024-01-02 18:00:00,OPMC_LIFT,905110000.0,227.0,228.0,229.0,4.0,0.0,4.0,49.98,0.8680999999999999,2024-01-02 18:10:15.000,2024-01-02 18:10:15.000,2024-01-02 18:10:15.000,512082874.0,3356595.0,1043279688.0,227.0,original,228.0,original,229.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.98,original,0.8680999999999999,original,512082874.0,original,3356595.0,original,1043279688.0,original,905110000.0,original,-106.0,original
611677.0,22.0,2024-01-02 19:00:00,OPMC_LIFT,905124000.0,226.0,226.0,228.0,4.0,0.0,4.0,50.05,0.8687999999999999,2024-01-02 19:10:19.000,2024-01-02 19:10:19.000,2024-01-02 19:10:19.000,512088150.0,3358992.0,1043296453.0,226.0,original,226.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.05,original,0.8687999999999999,original,512088150.0,original,3358992.0,original,1043296453.0,original,905124000.0,original,-101.0,original
611794.0,22.0,2024-01-02 20:00:00,OPMC_LIFT,905136000.0,226.0,226.0,228.0,4.0,0.0,4.0,49.96,0.8694,2024-01-02 20:00:17.000,2024-01-02 20:00:17.000,2024-01-02 20:00:17.000,512092467.0,3360986.0,1043310213.0,226.0,original,226.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.96,original,0.8694,original,512092467.0,original,3360986.0,original,1043310213.0,original,905136000.0,original,-100.0,original
611945.0,22.0,2024-01-02 21:00:00,OPMC_LIFT,905151000.0,225.0,226.0,228.0,4.0,0.0,4.0,49.99,0.8699999999999999,2024-01-02 21:00:16.000,2024-01-02 21:00:16.000,2024-01-02 21:00:16.000,512097645.0,3363376.0,1043326731.0,225.0,original,226.0,original,228.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.99,original,0.8699999999999999,original,512097645.0,original,3363376.0,original,1043326731.0,original,905151000.0,original,-121.0,original
612119.0,22.0,2024-01-02 22:00:00,OPMC_LIFT,905168000.0,227.0,228.0,230.0,4.0,0.0,4.0,50.08,0.8693,2024-01-02 22:10:14.000,2024-01-02 22:10:14.000,2024-01-02 22:10:14.000,512103741.0,3366176.0,1043346145.0,227.0,original,228.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.08,original,0.8693,original,512103741.0,original,3366176.0,original,1043346145.0,original,905168000.0,original,-123.0,original
612258.0,22.0,2024-01-02 23:00:00,OPMC_LIFT,905180000.0,229.0,229.0,231.0,4.0,0.0,4.0,50.05,0.8678999999999999,2024-01-02 23:00:12.000,2024-01-02 23:00:12.000,2024-01-02 23:00:12.000,512108170.0,3368176.0,1043360200.0,229.0,original,229.0,original,231.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.05,original,0.8678999999999999,original,512108170.0,original,3368176.0,original,1043360200.0,original,905180000.0,original,-120.0,original
612420.0,22.0,2024-01-03 00:00:00,OPMC_LIFT,905195000.0,229.0,230.0,231.0,4.0,0.0,4.0,50.0,0.8678999999999999,2024-01-03 00:00:15.000,2024-01-03 00:00:15.000,2024-01-03 00:00:15.000,512113542.0,3370579.0,1043377198.0,229.0,original,230.0,original,231.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.0,original,0.8678999999999999,original,512113542.0,original,3370579.0,original,1043377198.0,original,905195000.0,original,-108.0,original
612642.0,22.0,2024-01-03 01:00:00,OPMC_LIFT,905214000.0,230.0,231.0,232.0,4.0,0.0,4.0,50.0,0.8696999999999999,2024-01-03 01:20:12.000,2024-01-03 01:20:12.000,2024-01-03 01:20:12.000,512120778.0,3373786.0,1043400037.0,230.0,original,231.0,original,232.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.0,original,0.8696999999999999,original,512120778.0,original,3373786.0,original,1043400037.0,original,905214000.0,original,-107.0,original
612756.0,22.0,2024-01-03 02:00:00,OPMC_LIFT,905224000.0,227.0,228.0,230.0,4.0,0.0,4.0,50.01,0.8674,2024-01-03 02:00:18.000,2024-01-03 02:00:18.000,2024-01-03 02:00:18.000,512124426.0,3375392.0,1043411518.0,227.0,original,228.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.01,original,0.8674,original,512124426.0,original,3375392.0,original,1043411518.0,original,905224000.0,original,-107.0,original
612914.0,22.0,2024-01-03 03:00:00,OPMC_LIFT,905239000.0,228.0,229.0,231.0,4.0,0.0,4.0,49.96,0.8694,2024-01-03 03:00:14.000,2024-01-03 03:00:14.000,2024-01-03 03:00:14.000,512129747.0,3377795.0,1043428392.0,228.0,original,229.0,original,231.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.96,original,0.8694,original,512129747.0,original,3377795.0,original,1043428392.0,original,905239000.0,original,-121.0,original
613099.0,22.0,2024-01-03 04:00:00,OPMC_LIFT,905256000.0,230.0,230.0,232.0,4.0,0.0,4.0,50.0,0.8675999999999999,2024-01-03 04:10:13.000,2024-01-03 04:10:13.000,2024-01-03 04:10:13.000,512136080.0,3380605.0,1043448373.0,230.0,original,230.0,original,232.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.0,original,0.8675999999999999,original,512136080.0,original,3380605.0,original,1043448373.0,original,905256000.0,original,-101.0,original
613283.0,22.0,2024-01-03 05:00:00,OPMC_LIFT,905274000.0,229.0,229.0,231.0,4.0,0.0,4.0,49.94,0.8695999999999999,2024-01-03 05:20:10.000,2024-01-03 05:20:10.000,2024-01-03 05:20:10.000,512142400.0,3383418.0,1043468312.0,229.0,original,229.0,original,231.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.94,original,0.8695999999999999,original,512142400.0,original,3383418.0,original,1043468312.0,original,905274000.0,original,-123.0,original
613425.0,22.0,2024-01-03 06:00:00,OPMC_LIFT,905286000.0,227.0,228.0,230.0,4.0,0.0,4.0,49.96,0.8688999999999999,2024-01-03 06:10:14.000,2024-01-03 06:10:14.000,2024-01-03 06:10:14.000,512146848.0,3385424.0,1043482405.0,227.0,original,228.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.96,original,0.8688999999999999,original,512146848.0,original,3385424.0,original,1043482405.0,original,905286000.0,original,-102.0,original
613556.0,22.0,2024-01-03 07:00:00,OPMC_LIFT,905298000.0,228.0,228.0,230.0,4.0,0.0,4.0,50.01,0.8702,2024-01-03 07:00:15.000,2024-01-03 07:00:15.000,2024-01-03 07:00:15.000,512151254.0,3387430.0,1043496408.0,228.0,original,228.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.01,original,0.8702,original,512151254.0,original,3387430.0,original,1043496408.0,original,905298000.0,original,-121.0,original
613728.0,22.0,2024-01-03 08:00:00,OPMC_LIFT,905315000.0,228.0,229.0,231.0,4.0,254.0,4.0,49.96,0.8684,2024-01-03 08:10:18.000,2024-01-03 08:10:18.000,2024-01-03 08:10:18.000,512157398.0,3390237.0,1043515931.0,228.0,original,229.0,original,231.0,original,4.0,original,254.0,original,4.0,original,49.96,original,0.8684,original,512157398.0,original,3390237.0,original,1043515931.0,original,905315000.0,original,-121.0,original
613843.0,22.0,2024-01-03 09:00:00,OPMC_LIFT,906103000.0,221.0,223.0,224.0,337.0,356.0,358.0,50.02,0.8649999999999999,2024-01-03 09:00:13.000,2024-01-03 09:00:13.000,2024-01-03 09:00:13.000,512633434.0,3391146.0,1044439886.0,221.0,original,223.0,original,224.0,original,337.0,original,356.0,original,358.0,original,50.02,original,0.8649999999999999,original,512633434.0,original,3391146.0,original,1044439886.0,original,906103000.0,original,-121.0,original
